INSERT INTO REVIEW VALUES (RNUMBER.nextval, 251, RNUMBER.currval, 0, 0, '리뷰1', 3, '1번째 리뷰', '2020-05-12', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 213, RNUMBER.currval, 0, 0, '리뷰3920', 2, '3920번째 리뷰', '2020-05-19', '리뷰봇', '20대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 233, RNUMBER.currval, 0, 0, '리뷰3921', 3, '3921번째 리뷰', '2020-03-23', '리뷰봇', '10대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 177, RNUMBER.currval, 0, 0, '리뷰3922', 5, '3922번째 리뷰', '2020-04-19', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 208, RNUMBER.currval, 0, 0, '리뷰3923', 1, '3923번째 리뷰', '2020-05-12', '리뷰봇', '40대 ↑', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 250, RNUMBER.currval, 0, 0, '리뷰3924', 2, '3924번째 리뷰', '2020-05-25', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 251, RNUMBER.currval, 0, 0, '리뷰3925', 4, '3925번째 리뷰', '2020-02-17', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 271, RNUMBER.currval, 0, 0, '리뷰3926', 4, '3926번째 리뷰', '2020-05-05', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 173, RNUMBER.currval, 0, 0, '리뷰3927', 3, '3927번째 리뷰', '2020-05-25', '리뷰봇', '30대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 255, RNUMBER.currval, 0, 0, '리뷰3928', 4, '3928번째 리뷰', '2020-04-29', '리뷰봇', '10대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 237, RNUMBER.currval, 0, 0, '리뷰3929', 1, '3929번째 리뷰', '2020-04-09', '리뷰봇', '20대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 189, RNUMBER.currval, 0, 0, '리뷰3930', 2, '3930번째 리뷰', '2020-03-05', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 164, RNUMBER.currval, 0, 0, '리뷰3931', 2, '3931번째 리뷰', '2020-04-02', '리뷰봇', '20대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 160, RNUMBER.currval, 0, 0, '리뷰3932', 2, '3932번째 리뷰', '2020-05-19', '리뷰봇', '30대', '♂', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 154, RNUMBER.currval, 0, 0, '리뷰3933', 1, '3933번째 리뷰', '2020-02-23', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 261, RNUMBER.currval, 0, 0, '리뷰3934', 5, '3934번째 리뷰', '2020-05-20', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 237, RNUMBER.currval, 0, 0, '리뷰3935', 5, '3935번째 리뷰', '2020-03-11', '리뷰봇', '30대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 221, RNUMBER.currval, 0, 0, '리뷰3936', 2, '3936번째 리뷰', '2020-03-13', '리뷰봇', '10대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 256, RNUMBER.currval, 0, 0, '리뷰3937', 1, '3937번째 리뷰', '2020-05-26', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 207, RNUMBER.currval, 0, 0, '리뷰3938', 3, '3938번째 리뷰', '2020-05-21', '리뷰봇', '20대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 256, RNUMBER.currval, 0, 0, '리뷰3939', 2, '3939번째 리뷰', '2020-05-08', '리뷰봇', '20대', '♀', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 273, RNUMBER.currval, 0, 0, '리뷰3940', 5, '3940번째 리뷰', '2020-03-19', '리뷰봇', '40대 ↑', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 262, RNUMBER.currval, 0, 0, '리뷰3941', 4, '3941번째 리뷰', '2020-05-08', '리뷰봇', '20대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 271, RNUMBER.currval, 0, 0, '리뷰3942', 5, '3942번째 리뷰', '2020-05-03', '리뷰봇', '30대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 225, RNUMBER.currval, 0, 0, '리뷰3943', 4, '3943번째 리뷰', '2020-03-27', '리뷰봇', '40대 ↑', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 266, RNUMBER.currval, 0, 0, '리뷰3944', 1, '3944번째 리뷰', '2020-05-06', '리뷰봇', '30대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 178, RNUMBER.currval, 0, 0, '리뷰3945', 3, '3945번째 리뷰', '2020-03-19', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 224, RNUMBER.currval, 0, 0, '리뷰3946', 5, '3946번째 리뷰', '2020-05-17', '리뷰봇', '20대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 194, RNUMBER.currval, 0, 0, '리뷰3947', 4, '3947번째 리뷰', '2020-04-29', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 227, RNUMBER.currval, 0, 0, '리뷰3948', 5, '3948번째 리뷰', '2020-03-21', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 191, RNUMBER.currval, 0, 0, '리뷰3949', 5, '3949번째 리뷰', '2020-05-07', '리뷰봇', '40대 ↑', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 278, RNUMBER.currval, 0, 0, '리뷰3950', 3, '3950번째 리뷰', '2020-03-03', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 167, RNUMBER.currval, 0, 0, '리뷰3951', 4, '3951번째 리뷰', '2020-04-11', '리뷰봇', '30대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 275, RNUMBER.currval, 0, 0, '리뷰3952', 2, '3952번째 리뷰', '2020-05-17', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 250, RNUMBER.currval, 0, 0, '리뷰3953', 2, '3953번째 리뷰', '2020-03-17', '리뷰봇', '30대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 238, RNUMBER.currval, 0, 0, '리뷰3954', 1, '3954번째 리뷰', '2020-04-27', '리뷰봇', '20대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 251, RNUMBER.currval, 0, 0, '리뷰3955', 1, '3955번째 리뷰', '2020-03-20', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 147, RNUMBER.currval, 0, 0, '리뷰3956', 4, '3956번째 리뷰', '2020-05-25', '리뷰봇', '20대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 208, RNUMBER.currval, 0, 0, '리뷰3957', 1, '3957번째 리뷰', '2020-05-20', '리뷰봇', '40대 ↑', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 184, RNUMBER.currval, 0, 0, '리뷰3958', 2, '3958번째 리뷰', '2020-05-02', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 167, RNUMBER.currval, 0, 0, '리뷰3959', 3, '3959번째 리뷰', '2020-02-18', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 198, RNUMBER.currval, 0, 0, '리뷰3960', 1, '3960번째 리뷰', '2020-04-30', '리뷰봇', '20대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 168, RNUMBER.currval, 0, 0, '리뷰3961', 4, '3961번째 리뷰', '2020-05-23', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 219, RNUMBER.currval, 0, 0, '리뷰3962', 1, '3962번째 리뷰', '2020-03-25', '리뷰봇', '20대', '♀', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 245, RNUMBER.currval, 0, 0, '리뷰3963', 4, '3963번째 리뷰', '2020-04-01', '리뷰봇', '20대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 281, RNUMBER.currval, 0, 0, '리뷰3964', 2, '3964번째 리뷰', '2020-03-07', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 260, RNUMBER.currval, 0, 0, '리뷰3965', 5, '3965번째 리뷰', '2020-05-21', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 250, RNUMBER.currval, 0, 0, '리뷰3966', 5, '3966번째 리뷰', '2020-03-11', '리뷰봇', '10대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 268, RNUMBER.currval, 0, 0, '리뷰3967', 2, '3967번째 리뷰', '2020-03-20', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 180, RNUMBER.currval, 0, 0, '리뷰3968', 1, '3968번째 리뷰', '2020-03-21', '리뷰봇', '20대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 228, RNUMBER.currval, 0, 0, '리뷰3969', 3, '3969번째 리뷰', '2020-03-31', '리뷰봇', '40대 ↑', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 203, RNUMBER.currval, 0, 0, '리뷰3970', 5, '3970번째 리뷰', '2020-02-22', '리뷰봇', '40대 ↑', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 181, RNUMBER.currval, 0, 0, '리뷰3971', 5, '3971번째 리뷰', '2020-05-06', '리뷰봇', '20대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 269, RNUMBER.currval, 0, 0, '리뷰3972', 1, '3972번째 리뷰', '2020-05-14', '리뷰봇', '40대 ↑', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 247, RNUMBER.currval, 0, 0, '리뷰3973', 5, '3973번째 리뷰', '2020-04-24', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 178, RNUMBER.currval, 0, 0, '리뷰3974', 2, '3974번째 리뷰', '2020-04-27', '리뷰봇', '30대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 207, RNUMBER.currval, 0, 0, '리뷰3975', 5, '3975번째 리뷰', '2020-04-29', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 239, RNUMBER.currval, 0, 0, '리뷰3976', 2, '3976번째 리뷰', '2020-05-16', '리뷰봇', '30대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 264, RNUMBER.currval, 0, 0, '리뷰3977', 3, '3977번째 리뷰', '2020-03-17', '리뷰봇', '20대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 213, RNUMBER.currval, 0, 0, '리뷰3978', 3, '3978번째 리뷰', '2020-03-17', '리뷰봇', '20대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 280, RNUMBER.currval, 0, 0, '리뷰3979', 4, '3979번째 리뷰', '2020-02-27', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 147, RNUMBER.currval, 0, 0, '리뷰3980', 5, '3980번째 리뷰', '2020-05-03', '리뷰봇', '10대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 257, RNUMBER.currval, 0, 0, '리뷰3981', 4, '3981번째 리뷰', '2020-03-09', '리뷰봇', '10대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 261, RNUMBER.currval, 0, 0, '리뷰3982', 1, '3982번째 리뷰', '2020-03-10', '리뷰봇', '40대 ↑', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 277, RNUMBER.currval, 0, 0, '리뷰3983', 4, '3983번째 리뷰', '2020-05-20', '리뷰봇', '10대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 215, RNUMBER.currval, 0, 0, '리뷰3984', 3, '3984번째 리뷰', '2020-04-13', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 220, RNUMBER.currval, 0, 0, '리뷰3985', 1, '3985번째 리뷰', '2020-03-07', '리뷰봇', '20대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 162, RNUMBER.currval, 0, 0, '리뷰3986', 1, '3986번째 리뷰', '2020-03-12', '리뷰봇', '30대', '♂', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 229, RNUMBER.currval, 0, 0, '리뷰3987', 3, '3987번째 리뷰', '2020-03-05', '리뷰봇', '20대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 213, RNUMBER.currval, 0, 0, '리뷰3988', 5, '3988번째 리뷰', '2020-04-06', '리뷰봇', '40대 ↑', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 205, RNUMBER.currval, 0, 0, '리뷰3989', 5, '3989번째 리뷰', '2020-03-31', '리뷰봇', '40대 ↑', '♀', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 193, RNUMBER.currval, 0, 0, '리뷰3990', 2, '3990번째 리뷰', '2020-02-18', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 200, RNUMBER.currval, 0, 0, '리뷰3991', 2, '3991번째 리뷰', '2020-02-25', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 243, RNUMBER.currval, 0, 0, '리뷰3992', 3, '3992번째 리뷰', '2020-03-25', '리뷰봇', '10대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 180, RNUMBER.currval, 0, 0, '리뷰3993', 1, '3993번째 리뷰', '2020-03-24', '리뷰봇', '40대 ↑', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 276, RNUMBER.currval, 0, 0, '리뷰3994', 3, '3994번째 리뷰', '2020-03-15', '리뷰봇', '20대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 188, RNUMBER.currval, 0, 0, '리뷰3995', 5, '3995번째 리뷰', '2020-03-22', '리뷰봇', '20대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 184, RNUMBER.currval, 0, 0, '리뷰3996', 2, '3996번째 리뷰', '2020-05-24', '리뷰봇', '10대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 182, RNUMBER.currval, 0, 0, '리뷰3997', 2, '3997번째 리뷰', '2020-04-21', '리뷰봇', '10대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 227, RNUMBER.currval, 0, 0, '리뷰3998', 1, '3998번째 리뷰', '2020-02-24', '리뷰봇', '40대 ↑', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 202, RNUMBER.currval, 0, 0, '리뷰3999', 3, '3999번째 리뷰', '2020-02-29', '리뷰봇', '30대', '♂', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 252, RNUMBER.currval, 0, 0, '리뷰4000', 4, '4000번째 리뷰', '2020-04-18', '리뷰봇', '20대', '♀', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 227, RNUMBER.currval, 0, 0, '리뷰4001', 5, '4001번째 리뷰', '2020-02-29', '리뷰봇', '30대', '♀', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 195, RNUMBER.currval, 0, 0, '리뷰4002', 1, '4002번째 리뷰', '2020-04-27', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 200, RNUMBER.currval, 0, 0, '리뷰4003', 5, '4003번째 리뷰', '2020-05-14', '리뷰봇', '10대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 227, RNUMBER.currval, 0, 0, '리뷰4004', 5, '4004번째 리뷰', '2020-05-09', '리뷰봇', '30대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 200, RNUMBER.currval, 0, 0, '리뷰4005', 2, '4005번째 리뷰', '2020-02-26', '리뷰봇', '40대 ↑', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 277, RNUMBER.currval, 0, 0, '리뷰4006', 2, '4006번째 리뷰', '2020-05-12', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 179, RNUMBER.currval, 0, 0, '리뷰4007', 3, '4007번째 리뷰', '2020-03-24', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 260, RNUMBER.currval, 0, 0, '리뷰4008', 3, '4008번째 리뷰', '2020-05-26', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 202, RNUMBER.currval, 0, 0, '리뷰4009', 1, '4009번째 리뷰', '2020-04-12', '리뷰봇', '30대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 178, RNUMBER.currval, 0, 0, '리뷰4010', 1, '4010번째 리뷰', '2020-04-19', '리뷰봇', '20대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 165, RNUMBER.currval, 0, 0, '리뷰4011', 3, '4011번째 리뷰', '2020-03-16', '리뷰봇', '30대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 237, RNUMBER.currval, 0, 0, '리뷰4012', 2, '4012번째 리뷰', '2020-03-23', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 275, RNUMBER.currval, 0, 0, '리뷰4013', 4, '4013번째 리뷰', '2020-05-02', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 243, RNUMBER.currval, 0, 0, '리뷰4014', 4, '4014번째 리뷰', '2020-05-06', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 186, RNUMBER.currval, 0, 0, '리뷰4015', 3, '4015번째 리뷰', '2020-05-13', '리뷰봇', '10대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 212, RNUMBER.currval, 0, 0, '리뷰4016', 2, '4016번째 리뷰', '2020-05-17', '리뷰봇', '10대', '♂', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 278, RNUMBER.currval, 0, 0, '리뷰4017', 4, '4017번째 리뷰', '2020-04-23', '리뷰봇', '20대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 222, RNUMBER.currval, 0, 0, '리뷰4018', 2, '4018번째 리뷰', '2020-03-27', '리뷰봇', '20대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 273, RNUMBER.currval, 0, 0, '리뷰4019', 1, '4019번째 리뷰', '2020-05-08', '리뷰봇', '40대 ↑', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 237, RNUMBER.currval, 0, 0, '리뷰4020', 3, '4020번째 리뷰', '2020-03-01', '리뷰봇', '20대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 274, RNUMBER.currval, 0, 0, '리뷰4021', 2, '4021번째 리뷰', '2020-05-05', '리뷰봇', '30대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 258, RNUMBER.currval, 0, 0, '리뷰4022', 1, '4022번째 리뷰', '2020-03-06', '리뷰봇', '40대 ↑', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 267, RNUMBER.currval, 0, 0, '리뷰4023', 4, '4023번째 리뷰', '2020-05-12', '리뷰봇', '40대 ↑', '♂', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 250, RNUMBER.currval, 0, 0, '리뷰4024', 4, '4024번째 리뷰', '2020-03-29', '리뷰봇', '20대', '♀', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 252, RNUMBER.currval, 0, 0, '리뷰4025', 2, '4025번째 리뷰', '2020-02-19', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 169, RNUMBER.currval, 0, 0, '리뷰4026', 2, '4026번째 리뷰', '2020-05-22', '리뷰봇', '20대', '♂', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 194, RNUMBER.currval, 0, 0, '리뷰4027', 1, '4027번째 리뷰', '2020-03-31', '리뷰봇', '20대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 177, RNUMBER.currval, 0, 0, '리뷰4028', 3, '4028번째 리뷰', '2020-05-11', '리뷰봇', '30대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 217, RNUMBER.currval, 0, 0, '리뷰4029', 2, '4029번째 리뷰', '2020-02-23', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 223, RNUMBER.currval, 0, 0, '리뷰4030', 2, '4030번째 리뷰', '2020-04-14', '리뷰봇', '30대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 162, RNUMBER.currval, 0, 0, '리뷰4031', 1, '4031번째 리뷰', '2020-03-19', '리뷰봇', '40대 ↑', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 162, RNUMBER.currval, 0, 0, '리뷰4032', 1, '4032번째 리뷰', '2020-05-12', '리뷰봇', '30대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 228, RNUMBER.currval, 0, 0, '리뷰4033', 3, '4033번째 리뷰', '2020-04-02', '리뷰봇', '30대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 231, RNUMBER.currval, 0, 0, '리뷰4034', 3, '4034번째 리뷰', '2020-04-09', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 278, RNUMBER.currval, 0, 0, '리뷰4035', 4, '4035번째 리뷰', '2020-05-14', '리뷰봇', '10대', '♂', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 278, RNUMBER.currval, 0, 0, '리뷰4036', 4, '4036번째 리뷰', '2020-03-14', '리뷰봇', '20대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 210, RNUMBER.currval, 0, 0, '리뷰4037', 2, '4037번째 리뷰', '2020-05-04', '리뷰봇', '40대 ↑', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 175, RNUMBER.currval, 0, 0, '리뷰4038', 5, '4038번째 리뷰', '2020-03-27', '리뷰봇', '40대 ↑', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 254, RNUMBER.currval, 0, 0, '리뷰4039', 5, '4039번째 리뷰', '2020-05-06', '리뷰봇', '40대 ↑', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 160, RNUMBER.currval, 0, 0, '리뷰4040', 4, '4040번째 리뷰', '2020-04-14', '리뷰봇', '30대', '♂', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 148, RNUMBER.currval, 0, 0, '리뷰4041', 1, '4041번째 리뷰', '2020-05-26', '리뷰봇', '30대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 175, RNUMBER.currval, 0, 0, '리뷰4042', 5, '4042번째 리뷰', '2020-05-16', '리뷰봇', '30대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 180, RNUMBER.currval, 0, 0, '리뷰4043', 3, '4043번째 리뷰', '2020-02-21', '리뷰봇', '10대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 160, RNUMBER.currval, 0, 0, '리뷰4044', 5, '4044번째 리뷰', '2020-04-10', '리뷰봇', '20대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 174, RNUMBER.currval, 0, 0, '리뷰4045', 4, '4045번째 리뷰', '2020-02-22', '리뷰봇', '20대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 238, RNUMBER.currval, 0, 0, '리뷰4046', 1, '4046번째 리뷰', '2020-03-26', '리뷰봇', '40대 ↑', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 246, RNUMBER.currval, 0, 0, '리뷰4047', 1, '4047번째 리뷰', '2020-03-19', '리뷰봇', '30대', '♂', '중성', 0, 0, 0);
